,player_name,player_api_id,player_nation,season,team_long_name,team_api_id,season_player_age,market_val_amnt,player_pos,match_api_id,country,elapsed,subtype,team,id,goal_type,elapsed_plus,birthday,height,weight
5535,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1216994,France,55,,Paris Saint-Germain,2522304,n,,1981-10-03,195,209
5536,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1216861,France,40,,Paris Saint-Germain,2368985,n,,1981-10-03,195,209
5537,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1216861,France,90,,Paris Saint-Germain,2369304,n,,1981-10-03,195,209
5538,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1217067,France,90,,Paris Saint-Germain,2619468,n,,1981-10-03,195,209
5539,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1216807,France,65,,Paris Saint-Germain,2285190,n,,1981-10-03,195,209
5540,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1216807,France,90,,Paris Saint-Germain,2285241,p,,1981-10-03,195,209
5541,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1216855,France,69,,Paris Saint-Germain,2344936,n,,1981-10-03,195,209
5542,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1217135,France,65,,Paris Saint-Germain,2717730,p,,1981-10-03,195,209
5543,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1217087,France,59,,Paris Saint-Germain,2641752,n,,1981-10-03,195,209
5544,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1217087,France,62,,Paris Saint-Germain,2641765,n,,1981-10-03,195,209
5545,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1217175,France,5,,Paris Saint-Germain,2777990,n,,1981-10-03,195,209
5546,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1217175,France,36,,Paris Saint-Germain,2778020,n,,1981-10-03,195,209
5547,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1216964,France,28,,Paris Saint-Germain,2514044,n,,1981-10-03,195,209
5548,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1216944,France,70,,Paris Saint-Germain,2496808,n,,1981-10-03,195,209
5549,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1216944,France,89,,Paris Saint-Germain,2496902,n,,1981-10-03,195,209
5550,Zlatan Ibrahimovic,35724,Sweden,2012,Paris Saint-Germain,9847,31,4000000,CF,1217046,France,71,,Paris Saint-Germain,2590321,p,,1981-10-03,195,209
4066,Patrick Ebert,36130,Germany,2012,Real Valladolid,10281,25,200000,AM,1260336,Spain,21,,Real Valladolid,2548792,n,,1987-03-17,175,159
4067,Patrick Ebert,36130,Germany,2012,Real Valladolid,10281,25,200000,AM,1260336,Spain,90,,Real Valladolid,2549736,n,,1987-03-17,175,159
4068,Patrick Ebert,36130,Germany,2012,Real Valladolid,10281,25,200000,AM,1260135,Spain,83,,Real Valladolid,2459767,n,,1987-03-17,175,159
4069,Patrick Ebert,36130,Germany,2012,Real Valladolid,10281,25,200000,AM,1260260,Spain,2,,Real Valladolid,2507994,n,,1987-03-17,175,159
4070,Patrick Ebert,36130,Germany,2012,Real Valladolid,10281,25,200000,AM,1260155,Spain,58,,Real Valladolid,2712322,n,,1987-03-17,175,159
4071,Patrick Ebert,36130,Germany,2012,Real Valladolid,10281,25,200000,AM,1260106,Spain,43,,Real Valladolid,2447017,n,,1987-03-17,175,159
608,Assani Lukimya-Mulongoti,36180,DR Congo,2012,SV Werder Bremen,8697,26,100000,CB,1239634,Germany,9,,SV Werder Bremen,2570313,n,,1986-01-25,190,196
4629,Santi Cazorla,37436,Spain,2012,Arsenal,9825,28,2000000,CM,1229295,England,53,tap_in,Arsenal,2566568,n,,1984-12-13,167,146
4630,Santi Cazorla,37436,Spain,2012,Arsenal,9825,28,2000000,CM,1229385,England,6,shot,Arsenal,2615119,n,,1984-12-13,167,146
4631,Santi Cazorla,37436,Spain,2012,Arsenal,9825,28,2000000,CM,1229385,England,85,shot,Arsenal,2616174,n,,1984-12-13,167,146
4632,Santi Cazorla,37436,Spain,2012,Arsenal,9825,28,2000000,CM,1229218,England,60,tap_in,Arsenal,2484131,n,,1984-12-13,167,146
4633,Santi Cazorla,37436,Spain,2012,Arsenal,9825,28,2000000,CM,1229198,England,90,shot,Arsenal,2454674,n,5.0,1984-12-13,167,146
4634,Santi Cazorla,37436,Spain,2012,Arsenal,9825,28,2000000,CM,1229381,England,36,shot,Arsenal,2592195,n,,1984-12-13,167,146
4635,Santi Cazorla,37436,Spain,2012,Arsenal,9825,28,2000000,CM,1229171,England,83,shot,Arsenal,2401451,n,,1984-12-13,167,146
4636,Santi Cazorla,37436,Spain,2012,Arsenal,9825,28,2000000,CM,1228302,England,68,shot,Arsenal,2323222,n,,1984-12-13,167,146
4637,Santi Cazorla,37436,Spain,2012,Arsenal,9825,28,2000000,CM,1229280,England,32,header,Arsenal,2521465,n,,1984-12-13,167,146
4638,Santi Cazorla,37436,Spain,2012,Arsenal,9825,28,2000000,CM,1229280,England,34,shot,Arsenal,2521471,n,,1984-12-13,167,146
4639,Santi Cazorla,37436,Spain,2012,Arsenal,9825,28,2000000,CM,1229280,England,60,tap_in,Arsenal,2521535,n,,1984-12-13,167,146
4640,Santi Cazorla,37436,Spain,2012,Arsenal,9825,28,2000000,CM,1229430,England,48,shot,Arsenal,2669790,n,,1984-12-13,167,146
3221,Luigi Giorgi,37537,Italy,2012,Palermo,8540,25,75000,CM,1287297,Italy,67,,Atalanta,2729515,n,,1987-04-19,185,165
3222,Luigi Giorgi,37537,Italy,2012,Palermo,8540,25,75000,CM,1287338,Italy,84,,Atalanta,2779204,n,,1987-04-19,185,165
3223,Luigi Giorgi,37537,Italy,2012,Palermo,8540,25,75000,CM,1287023,Italy,80,,Palermo,2385748,n,,1987-04-19,185,165
3224,Luigi Giorgi,37537,Italy,2012,Palermo,8540,25,75000,CM,1287030,Italy,14,,Palermo,2401530,n,,1987-04-19,185,165
3225,Luigi Giorgi,37537,Italy,2012,Atalanta,8524,25,75000,CM,1287297,Italy,67,,Atalanta,2729515,n,,1987-04-19,185,165
3226,Luigi Giorgi,37537,Italy,2012,Atalanta,8524,25,75000,CM,1287338,Italy,84,,Atalanta,2779204,n,,1987-04-19,185,165
3227,Luigi Giorgi,37537,Italy,2012,Atalanta,8524,25,75000,CM,1287023,Italy,80,,Palermo,2385748,n,,1987-04-19,185,165
3228,Luigi Giorgi,37537,Italy,2012,Atalanta,8524,25,75000,CM,1287030,Italy,14,,Palermo,2401530,n,,1987-04-19,185,165
2524,Jan Vertonghen,37762,Belgium,2012,Tottenham Hotspur,8586,25,6000000,CB,1228445,England,2,deflected,Tottenham Hotspur,2383644,n,,1987-04-24,187,190
2525,Jan Vertonghen,37762,Belgium,2012,Tottenham Hotspur,8586,25,6000000,CB,1229409,England,45,header,Tottenham Hotspur,2644247,n,,1987-04-24,187,190
2526,Jan Vertonghen,37762,Belgium,2012,Tottenham Hotspur,8586,25,6000000,CB,1229409,England,53,shot,Tottenham Hotspur,2644349,n,,1987-04-24,187,190
2527,Jan Vertonghen,37762,Belgium,2012,Tottenham Hotspur,8586,25,6000000,CB,1229437,England,7,shot,Tottenham Hotspur,2669052,n,,1987-04-24,187,190
2528,Jan Vertonghen,37762,Belgium,2012,Tottenham Hotspur,8586,25,6000000,CB,1229282,England,75,volley,Tottenham Hotspur,2520693,n,,1987-04-24,187,190
3990,Obafemi Martins,37799,Nigeria,2012,Levante UD,8581,28,100000,CF,1260276,Spain,43,,Levante UD,2514788,n,,1984-10-28,170,161
3991,Obafemi Martins,37799,Nigeria,2012,Levante UD,8581,28,100000,CF,1260031,Spain,86,,Levante UD,2371930,n,,1984-10-28,170,161
3992,Obafemi Martins,37799,Nigeria,2012,Levante UD,8581,28,100000,CF,1260205,Spain,40,,Levante UD,2486526,n,,1984-10-28,170,161
3993,Obafemi Martins,37799,Nigeria,2012,Levante UD,8581,28,100000,CF,1260015,Spain,87,,Levante UD,2580815,n,,1984-10-28,170,161
3994,Obafemi Martins,37799,Nigeria,2012,Levante UD,8581,28,100000,CF,1260116,Spain,12,,Levante UD,2443145,n,,1984-10-28,170,161
3995,Obafemi Martins,37799,Nigeria,2012,Levante UD,8581,28,100000,CF,1260116,Spain,60,,Levante UD,2443670,n,,1984-10-28,170,161
3996,Obafemi Martins,37799,Nigeria,2012,Levante UD,8581,28,100000,CF,1260073,Spain,22,,Levante UD,2402527,n,,1984-10-28,170,161
4459,Roland Lamah,38363,Belgium,2012,Swansea City,10003,25,200000,LW,1229416,England,87,tap_in,Swansea City,2641559,dg,,1987-12-31,180,157
4460,Roland Lamah,38363,Belgium,2012,Swansea City,10003,25,200000,LW,1260108,Spain,43,,CA Osasuna,2445008,n,,1987-12-31,180,157
4461,Roland Lamah,38363,Belgium,2012,Swansea City,10003,25,200000,LW,1260054,Spain,82,,CA Osasuna,2386853,n,,1987-12-31,180,157
1222,Dante,38432,Brazil,2012,FC Bayern Munich,9823,29,1000000,CB,1239576,Germany,63,,FC Bayern Munich,2496055,n,,1983-10-18,187,192
3836,Nacho Monreal,38521,Spain,2012,Arsenal,9825,26,1500000,LB,1229426,England,74,shot,Arsenal,2652172,n,,1986-02-26,177,159
3837,Nacho Monreal,38521,Spain,2012,Arsenal,9825,26,1500000,LB,1259993,Spain,62,,Málaga CF,2570780,n,,1986-02-26,177,159
946,Charlie Adam,39109,Scotland,2012,Stoke City,10194,27,400000,CM,1229234,England,26,shot,Stoke City,2495849,n,,1985-12-10,185,181
947,Charlie Adam,39109,Scotland,2012,Stoke City,10194,27,400000,CM,1229216,England,52,shot,Stoke City,2473771,n,,1985-12-10,185,181
948,Charlie Adam,39109,Scotland,2012,Stoke City,10194,27,400000,CM,1229480,England,46,shot,Stoke City,2728123,n,,1985-12-10,185,181
1108,Cristiano Del Grosso,39229,Italy,2012,Atalanta,8524,29,25000,LB,1287287,Italy,8,,Atalanta,2713204,n,,1983-03-24,175,154
177,Aleandro Rosi,39345,Italy,2012,Parma,10167,25,300000,RB,1286983,Italy,86,,Parma,2325325,n,,1987-05-17,182,176
178,Aleandro Rosi,39345,Italy,2012,Parma,10167,25,300000,RB,1287325,Italy,80,,Parma,2757725,n,,1987-05-17,182,176
179,Aleandro Rosi,39345,Italy,2012,Parma,10167,25,300000,RB,1287056,Italy,88,,Parma,2443419,n,,1987-05-17,182,176
4871,Sokratis Papastathopoulos,39455,Greece,2012,SV Werder Bremen,8697,24,3000000,CB,1239634,Germany,54,,SV Werder Bremen,2570427,n,,1988-06-09,185,187
723,Birkir Bjarnason,40274,Iceland,2012,Pescara,9878,24,400000,CM,1287203,Italy,73,,Pescara,2595920,n,,1988-05-27,182,165
724,Birkir Bjarnason,40274,Iceland,2012,Pescara,9878,24,400000,CM,1287114,Italy,18,,Pescara,2506138,n,,1988-05-27,182,165
1201,Danny Guthrie,40565,England,2012,Reading,9798,25,100000,CM,1228301,England,29,direct_freekick,Reading,2301389,n,,1987-04-18,175,174
3140,Lluis Sastre,40675,Spain,2012,Real Valladolid,10281,26,225000,CM,1260241,Spain,87,,Real Valladolid,2747867,n,,1986-03-26,175,157
2674,Jonathan Biabiany,40686,France,2012,Parma,10167,24,400000,RW,1287135,Italy,54,,Parma,2520762,n,,1988-04-28,177,161
2675,Jonathan Biabiany,40686,France,2012,Parma,10167,24,400000,RW,1287307,Italy,58,,Parma,2749572,n,,1988-04-28,177,161
2129,Giovani dos Santos,41157,Mexico,2012,RCD Mallorca,8661,23,1000000,SS,1259971,Spain,35,,RCD Mallorca,2559293,n,,1989-05-11,175,163
2130,Giovani dos Santos,41157,Mexico,2012,RCD Mallorca,8661,23,1000000,SS,1260291,Spain,81,,RCD Mallorca,2762185,n,,1989-05-11,175,163
2131,Giovani dos Santos,41157,Mexico,2012,RCD Mallorca,8661,23,1000000,SS,1259993,Spain,71,,RCD Mallorca,2570794,n,,1989-05-11,175,163
2132,Giovani dos Santos,41157,Mexico,2012,RCD Mallorca,8661,23,1000000,SS,1260330,Spain,58,,RCD Mallorca,2797061,n,,1989-05-11,175,163
2133,Giovani dos Santos,41157,Mexico,2012,RCD Mallorca,8661,23,1000000,SS,1260084,Spain,24,,RCD Mallorca,2615367,n,,1989-05-11,175,163
2134,Giovani dos Santos,41157,Mexico,2012,RCD Mallorca,8661,23,1000000,SS,1260140,Spain,90,,RCD Mallorca,2703249,n,,1989-05-11,175,163
4123,Pavel Pogrebnyak,41244,Russia,2012,Reading,9798,29,50000,CF,1229314,England,5,shot,Reading,2529292,n,,1983-11-08,187,201
4124,Pavel Pogrebnyak,41244,Russia,2012,Reading,9798,29,50000,CF,1229336,England,90,shot,Reading,2549694,n,,1983-11-08,187,201
4125,Pavel Pogrebnyak,41244,Russia,2012,Reading,9798,29,50000,CF,1228301,England,25,header,Reading,2301376,n,,1983-11-08,187,201
4126,Pavel Pogrebnyak,41244,Russia,2012,Reading,9798,29,50000,CF,1229325,England,5,header,Reading,2536405,n,,1983-11-08,187,201
4127,Pavel Pogrebnyak,41244,Russia,2012,Reading,9798,29,50000,CF,1229168,England,31,shot,Reading,2400086,n,,1983-11-08,187,201
245,Alessio Cerci,41269,Italy,2012,Torino,9804,25,200000,RW,1287166,Italy,45,,Torino,2550124,n,,1987-07-23,180,172
246,Alessio Cerci,41269,Italy,2012,Torino,9804,25,200000,RW,1287337,Italy,53,,Torino,2781739,n,,1987-07-23,180,172
247,Alessio Cerci,41269,Italy,2012,Torino,9804,25,200000,RW,1287226,Italy,47,,Torino,2618552,n,,1987-07-23,180,172
248,Alessio Cerci,41269,Italy,2012,Torino,9804,25,200000,RW,1287336,Italy,19,,Torino,2763830,p,,1987-07-23,180,172
249,Alessio Cerci,41269,Italy,2012,Torino,9804,25,200000,RW,1287296,Italy,77,,Torino,2715986,n,,1987-07-23,180,172
250,Alessio Cerci,41269,Italy,2012,Torino,9804,25,200000,RW,1287175,Italy,41,,Torino,2563200,n,,1987-07-23,180,172
251,Alessio Cerci,41269,Italy,2012,Torino,9804,25,200000,RW,1287106,Italy,40,,Torino,2497731,n,,1987-07-23,180,172
252,Alessio Cerci,41269,Italy,2012,Torino,9804,25,200000,RW,1287207,Italy,42,,Torino,2606641,n,,1987-07-23,180,172
1838,Federico Peluso,41497,Italy,2012,Juventus,9885,28,400000,CB,1287117,Italy,38,,Atalanta,2514496,n,,1984-01-20,187,181
1988,Francesco Valiani,42433,Italy,2012,Siena,8551,32,125000,CM,1287001,Italy,90,,Siena,2371518,n,,1980-10-29,172,154
1989,Francesco Valiani,42433,Italy,2012,Siena,8551,32,125000,CM,1287095,Italy,31,,Siena,2486798,n,,1980-10-29,172,154
1739,Erwin Hoffer,42971,Austria,2012,Eintracht Frankfurt,9810,25,150000,CF,1239507,Germany,25,,Eintracht Frankfurt,2365342,n,,1987-04-14,177,159
538,Antunes,45244,Portugal,2012,FC Paços de Ferreira,6403,25,1000000,LB,1260247,Spain,36,,Málaga CF,2757614,n,,1987-04-01,175,152
539,Antunes,45244,Portugal,2012,Málaga CF,9864,25,1000000,LB,1260247,Spain,36,,Málaga CF,2757614,n,,1987-04-01,175,152
1204,Danny Rose,46353,England,2012,Sunderland,8472,22,3000000,LB,1229472,England,32,shot,Sunderland,2735624,n,,1990-07-02,172,159
4010,Olivier Giroud,46469,France,2012,Arsenal,9825,26,4000000,CF,1229306,England,85,header,Arsenal,2530727,n,,1986-09-30,193,194
4011,Olivier Giroud,46469,France,2012,Arsenal,9825,26,4000000,CF,1229306,England,87,shot,Arsenal,2530732,n,,1986-09-30,193,194
4012,Olivier Giroud,46469,France,2012,Arsenal,9825,26,4000000,CF,1229295,England,47,volley,Arsenal,2566552,n,,1986-09-30,193,194
4013,Olivier Giroud,46469,France,2012,Arsenal,9825,26,4000000,CF,1229295,England,57,tap_in,Arsenal,2566579,n,,1986-09-30,193,194
4014,Olivier Giroud,46469,France,2012,Arsenal,9825,26,4000000,CF,1229350,England,65,header,Arsenal,2574256,n,,1986-09-30,193,194
4015,Olivier Giroud,46469,France,2012,Arsenal,9825,26,4000000,CF,1229208,England,11,header,Arsenal,2473022,n,,1986-09-30,193,194
4016,Olivier Giroud,46469,France,2012,Arsenal,9825,26,4000000,CF,1229208,England,69,header,Arsenal,2474109,n,,1986-09-30,193,194
4017,Olivier Giroud,46469,France,2012,Arsenal,9825,26,4000000,CF,1229218,England,45,shot,Arsenal,2484075,n,1.0,1986-09-30,193,194
4018,Olivier Giroud,46469,France,2012,Arsenal,9825,26,4000000,CF,1229171,England,41,tap_in,Arsenal,2401254,n,,1986-09-30,193,194
4019,Olivier Giroud,46469,France,2012,Arsenal,9825,26,4000000,CF,1229451,England,88,tap_in,Arsenal,2697777,o,,1986-09-30,193,194
4020,Olivier Giroud,46469,France,2012,Arsenal,9825,26,4000000,CF,1229430,England,67,shot,Arsenal,2670137,n,,1986-09-30,193,194
387,Andy Carroll,47382,England,2012,West Ham United,8654,23,1000000,CF,1229237,England,82,header,West Ham United,2498838,n,,1989-01-06,190,174
388,Andy Carroll,47382,England,2012,West Ham United,8654,23,1000000,CF,1229476,England,90,volley,West Ham United,2727243,n,4.0,1989-01-06,190,174
389,Andy Carroll,47382,England,2012,West Ham United,8654,23,1000000,CF,1229458,England,66,distance,West Ham United,2697430,n,,1989-01-06,190,174
390,Andy Carroll,47382,England,2012,West Ham United,8654,23,1000000,CF,1229394,England,25,,West Ham United,2621529,p,,1989-01-06,190,174
391,Andy Carroll,47382,England,2012,West Ham United,8654,23,1000000,CF,1229438,England,16,header,West Ham United,2669200,n,,1989-01-06,190,174
392,Andy Carroll,47382,England,2012,West Ham United,8654,23,1000000,CF,1229438,England,80,shot,West Ham United,2670361,n,,1989-01-06,190,174
393,Andy Carroll,47382,England,2012,West Ham United,8654,23,1000000,CF,1229371,England,77,header,West Ham United,2579582,n,,1989-01-06,190,174
4139,Pedro Morales,50473,Chile,2012,Málaga CF,9864,27,350000,AM,1260308,Spain,56,,Málaga CF,2796726,n,,1985-05-25,180,170
4140,Pedro Morales,50473,Chile,2012,Málaga CF,9864,27,350000,AM,1260209,Spain,45,,Málaga CF,2681667,n,,1985-05-25,180,170
4141,Pedro Morales,50473,Chile,2012,Málaga CF,9864,27,350000,AM,1260179,Spain,86,,Málaga CF,2670424,n,,1985-05-25,180,170
1166,Daniel Sturridge,51553,England,2012,Liverpool,8650,23,2000000,CF,1229181,England,90,tap_in,Chelsea,2424319,n,1.0,1989-09-01,187,168
1167,Daniel Sturridge,51553,England,2012,Liverpool,8650,23,2000000,CF,1229462,England,52,tap_in,Liverpool,2716646,n,,1989-09-01,187,168
1168,Daniel Sturridge,51553,England,2012,Liverpool,8650,23,2000000,CF,1229333,England,57,loose_ball,Liverpool,2550325,n,,1989-09-01,187,168
1169,Daniel Sturridge,51553,England,2012,Liverpool,8650,23,2000000,CF,1229477,England,54,shot,Liverpool,2729549,n,,1989-09-01,187,168
1170,Daniel Sturridge,51553,England,2012,Liverpool,8650,23,2000000,CF,1229477,England,60,shot,Liverpool,2729596,n,,1989-09-01,187,168
1171,Daniel Sturridge,51553,England,2012,Liverpool,8650,23,2000000,CF,1229496,England,36,shot,Liverpool,2765466,n,,1989-09-01,187,168
1172,Daniel Sturridge,51553,England,2012,Liverpool,8650,23,2000000,CF,1229496,England,62,shot,Liverpool,2765947,n,,1989-09-01,187,168
1173,Daniel Sturridge,51553,England,2012,Liverpool,8650,23,2000000,CF,1229496,England,85,shot,Liverpool,2766289,n,,1989-09-01,187,168
1174,Daniel Sturridge,51553,England,2012,Liverpool,8650,23,2000000,CF,1229364,England,29,distance,Liverpool,2582828,n,,1989-09-01,187,168
1175,Daniel Sturridge,51553,England,2012,Liverpool,8650,23,2000000,CF,1229387,England,71,,Liverpool,2607089,p,,1989-09-01,187,168
1176,Daniel Sturridge,51553,England,2012,Liverpool,8650,23,2000000,CF,1229341,England,59,tap_in,Liverpool,2561110,n,,1989-09-01,187,168
3631,Max Kruse,58346,Germany,2012,SC Freiburg,8358,24,5000000,SS,1239499,Germany,27,,SC Freiburg,2352290,n,,1988-03-19,180,168
3632,Max Kruse,58346,Germany,2012,SC Freiburg,8358,24,5000000,SS,1239723,Germany,44,,SC Freiburg,2695426,n,,1988-03-19,180,168
3633,Max Kruse,58346,Germany,2012,SC Freiburg,8358,24,5000000,SS,1239703,Germany,69,,SC Freiburg,2669756,n,,1988-03-19,180,168
3634,Max Kruse,58346,Germany,2012,SC Freiburg,8358,24,5000000,SS,1239703,Germany,90,,SC Freiburg,2670070,n,,1988-03-19,180,168
3635,Max Kruse,58346,Germany,2012,SC Freiburg,8358,24,5000000,SS,1239580,Germany,74,,SC Freiburg,2498160,n,,1988-03-19,180,168
3636,Max Kruse,58346,Germany,2012,SC Freiburg,8358,24,5000000,SS,1239686,Germany,2,,SC Freiburg,2640516,n,,1988-03-19,180,168
3637,Max Kruse,58346,Germany,2012,SC Freiburg,8358,24,5000000,SS,1239461,Germany,49,,SC Freiburg,2304137,n,,1988-03-19,180,168
3638,Max Kruse,58346,Germany,2012,SC Freiburg,8358,24,5000000,SS,1239519,Germany,50,,SC Freiburg,2385753,n,,1988-03-19,180,168
3639,Max Kruse,58346,Germany,2012,SC Freiburg,8358,24,5000000,SS,1239662,Germany,36,,SC Freiburg,2604811,n,,1988-03-19,180,168
3640,Max Kruse,58346,Germany,2012,SC Freiburg,8358,24,5000000,SS,1239644,Germany,4,,SC Freiburg,2578184,n,,1988-03-19,180,168
3641,Max Kruse,58346,Germany,2012,SC Freiburg,8358,24,5000000,SS,1239761,Germany,78,,SC Freiburg,2761979,n,,1988-03-19,180,168
3378,Marcelo Estigarribia,68436,Paraguay,2012,Sampdoria,9882,25,500000,LM,1287204,Italy,56,,Sampdoria,2595827,n,,1987-09-21,180,154
3379,Marcelo Estigarribia,68436,Paraguay,2012,Sampdoria,9882,25,500000,LM,1286993,Italy,60,,Sampdoria,2352394,n,,1987-09-21,180,154
3494,Marko Marin,71353,Germany,2012,Chelsea,8455,23,2500000,AM,1229374,England,90,header,Chelsea,2593096,n,2.0,1989-03-13,170,141
1052,Claudio Beauvue,71602,Guadeloupe,2012,SC Bastia,7794,24,400000,CF,1217162,France,16,,SC Bastia,2762862,n,,1988-04-16,175,146
429,Anthony Modeste,71605,France,2012,SC Bastia,7794,24,1800000,CF,1217091,France,56,,SC Bastia,2652422,n,,1988-04-14,187,185
430,Anthony Modeste,71605,France,2012,SC Bastia,7794,24,1800000,CF,1216921,France,40,,SC Bastia,2475198,p,,1988-04-14,187,185
431,Anthony Modeste,71605,France,2012,SC Bastia,7794,24,1800000,CF,1216972,France,82,,SC Bastia,2518019,n,,1988-04-14,187,185
432,Anthony Modeste,71605,France,2012,SC Bastia,7794,24,1800000,CF,1216941,France,12,,SC Bastia,2497202,n,,1988-04-14,187,185
433,Anthony Modeste,71605,France,2012,SC Bastia,7794,24,1800000,CF,1216992,France,13,,SC Bastia,2524439,n,,1988-04-14,187,185
434,Anthony Modeste,71605,France,2012,SC Bastia,7794,24,1800000,CF,1216992,France,63,,SC Bastia,2524506,n,,1988-04-14,187,185
435,Anthony Modeste,71605,France,2012,SC Bastia,7794,24,1800000,CF,1217162,France,32,,SC Bastia,2762917,n,,1988-04-14,187,185
436,Anthony Modeste,71605,France,2012,SC Bastia,7794,24,1800000,CF,1217162,France,87,,SC Bastia,2763041,n,,1988-04-14,187,185
437,Anthony Modeste,71605,France,2012,SC Bastia,7794,24,1800000,CF,1217111,France,79,,SC Bastia,2682887,p,,1988-04-14,187,185
438,Anthony Modeste,71605,France,2012,SC Bastia,7794,24,1800000,CF,1216881,France,37,,SC Bastia,2401500,n,,1988-04-14,187,185
439,Anthony Modeste,71605,France,2012,SC Bastia,7794,24,1800000,CF,1217173,France,72,,SC Bastia,2778111,n,,1988-04-14,187,185
440,Anthony Modeste,71605,France,2012,SC Bastia,7794,24,1800000,CF,1216811,France,59,,SC Bastia,2285169,n,,1988-04-14,187,185
441,Anthony Modeste,71605,France,2012,SC Bastia,7794,24,1800000,CF,1217126,France,59,,SC Bastia,2698430,n,,1988-04-14,187,185
442,Anthony Modeste,71605,France,2012,SC Bastia,7794,24,1800000,CF,1216875,France,71,,SC Bastia,2384315,n,,1988-04-14,187,185
443,Anthony Modeste,71605,France,2012,SC Bastia,7794,24,1800000,CF,1216822,France,62,,SC Bastia,2295412,p,,1988-04-14,187,185
