,player_name,player_api_id,player_nation,season,team_long_name,team_api_id,season_player_age,market_val_amnt,player_pos,id,match_api_id,country,elapsed,card_type,elapsed_plus,team,birthday,height,weight
6021,Rafinha,27303,Brazil,2011,FC Bayern Munich,9823,26,1000000,RB,1973303,1030285,Germany,90,y,4.0,FC Bayern Munich,1985-09-07,172,150
6022,Rafinha,27303,Brazil,2011,FC Bayern Munich,9823,26,1000000,RB,1604512,1029783,Germany,84,y,,FC Bayern Munich,1985-09-07,172,150
6023,Rafinha,27303,Brazil,2011,FC Bayern Munich,9823,26,1000000,RB,1831622,1030136,Germany,83,y,,FC Bayern Munich,1985-09-07,172,150
6024,Rafinha,27303,Brazil,2011,FC Bayern Munich,9823,26,1000000,RB,1766476,1030041,Germany,20,y,,FC Bayern Munich,1985-09-07,172,150
4055,Kevin-Prince Boateng,27335,Ghana,2011,Milan,8564,24,2000000,AM,1877439,1083303,Italy,64,y,,Milan,1987-03-06,185,190
4056,Kevin-Prince Boateng,27335,Ghana,2011,Milan,8564,24,2000000,AM,1864924,1083283,Italy,18,y,,Milan,1987-03-06,185,190
4057,Kevin-Prince Boateng,27335,Ghana,2011,Milan,8564,24,2000000,AM,1744245,1083087,Italy,67,r,,Milan,1987-03-06,185,190
4058,Kevin-Prince Boateng,27335,Ghana,2011,Milan,8564,24,2000000,AM,1696654,1083004,Italy,39,y,,Milan,1987-03-06,185,190
4059,Kevin-Prince Boateng,27335,Ghana,2011,Milan,8564,24,2000000,AM,1696821,1083004,Italy,89,y2,,Milan,1987-03-06,185,190
4060,Kevin-Prince Boateng,27335,Ghana,2011,Milan,8564,24,2000000,AM,1738776,1083053,Italy,57,y,,Milan,1987-03-06,185,190
790,Antonio Rosati,27560,Italy,2011,Napoli,9875,28,100000,GK,1943245,1083409,Italy,73,y,,Napoli,1983-06-26,195,179
3962,Kamil Vacek,27630,Czech Republic,2011,Chievo Verona,8533,24,200000,CM,1732060,1083035,Italy,55,y,,Chievo Verona,1987-05-18,182,168
3963,Kamil Vacek,27630,Czech Republic,2011,Chievo Verona,8533,24,200000,CM,1963345,1083386,Italy,18,y,,Chievo Verona,1987-05-18,182,168
600,Andrea Caracciolo,27664,Italy,2011,Novara,6269,30,300000,CF,1713971,1083019,Italy,35,y,,Genoa,1981-09-18,193,176
601,Andrea Caracciolo,27664,Italy,2011,Novara,6269,30,300000,CF,2039046,1083240,Italy,90,r,,Genoa,1981-09-18,193,176
602,Andrea Caracciolo,27664,Italy,2011,Novara,6269,30,300000,CF,2087842,1083206,Italy,83,y,,Novara,1981-09-18,193,176
603,Andrea Caracciolo,27664,Italy,2011,Genoa,10233,30,300000,CF,1713971,1083019,Italy,35,y,,Genoa,1981-09-18,193,176
604,Andrea Caracciolo,27664,Italy,2011,Genoa,10233,30,300000,CF,2039046,1083240,Italy,90,r,,Genoa,1981-09-18,193,176
605,Andrea Caracciolo,27664,Italy,2011,Genoa,10233,30,300000,CF,2087842,1083206,Italy,83,y,,Novara,1981-09-18,193,176
4370,Luca Cigarini,27671,Italy,2011,Atalanta,8524,25,600000,DM,1796170,1083130,Italy,79,y,,Atalanta,1986-06-20,175,159
4371,Luca Cigarini,27671,Italy,2011,Atalanta,8524,25,600000,DM,1714134,1083013,Italy,45,y,,Atalanta,1986-06-20,175,159
4372,Luca Cigarini,27671,Italy,2011,Atalanta,8524,25,600000,DM,2015216,1083271,Italy,41,y,,Atalanta,1986-06-20,175,159
4373,Luca Cigarini,27671,Italy,2011,Atalanta,8524,25,600000,DM,1963938,1083398,Italy,53,y,,Atalanta,1986-06-20,175,159
4374,Luca Cigarini,27671,Italy,2011,Atalanta,8524,25,600000,DM,2086461,1083200,Italy,61,y,,Atalanta,1986-06-20,175,159
4375,Luca Cigarini,27671,Italy,2011,Atalanta,8524,25,600000,DM,1765330,1083090,Italy,60,y,,Atalanta,1986-06-20,175,159
4376,Luca Cigarini,27671,Italy,2011,Atalanta,8524,25,600000,DM,1865391,1083283,Italy,80,y,,Atalanta,1986-06-20,175,159
4377,Luca Cigarini,27671,Italy,2011,Atalanta,8524,25,600000,DM,1677004,1082988,Italy,89,y,,Atalanta,1986-06-20,175,159
4378,Luca Cigarini,27671,Italy,2011,Atalanta,8524,25,600000,DM,1842052,1083261,Italy,61,y,,Atalanta,1986-06-20,175,159
4379,Luca Cigarini,27671,Italy,2011,Atalanta,8524,25,600000,DM,1691260,1083009,Italy,53,y,,Atalanta,1986-06-20,175,159
4380,Luca Cigarini,27671,Italy,2011,Atalanta,8524,25,600000,DM,1920220,1083367,Italy,83,y,,Atalanta,1986-06-20,175,159
4381,Luca Cigarini,27671,Italy,2011,Atalanta,8524,25,600000,DM,2000907,1083285,Italy,32,y,,Atalanta,1986-06-20,175,159
4382,Luca Cigarini,27671,Italy,2011,Atalanta,8524,25,600000,DM,1641330,1082950,Italy,52,y,,Atalanta,1986-06-20,175,159
1554,Daniele Dessena,27672,Italy,2011,Cagliari,8529,24,450000,CM,2138559,1083101,Italy,63,y,,Cagliari,1987-05-10,182,165
1555,Daniele Dessena,27672,Italy,2011,Cagliari,8529,24,450000,CM,1876192,1083301,Italy,90,y,1.0,Cagliari,1987-05-10,182,165
1556,Daniele Dessena,27672,Italy,2011,Cagliari,8529,24,450000,CM,1984185,1083341,Italy,45,y,,Cagliari,1987-05-10,182,165
4725,Marco Motta,27720,Italy,2011,Juventus,9885,25,250000,RB,1945822,1083405,Italy,52,y,,Catania,1986-05-14,185,168
4726,Marco Motta,27720,Italy,2011,Juventus,9885,25,250000,RB,1945866,1083405,Italy,65,y2,,Catania,1986-05-14,185,168
4727,Marco Motta,27720,Italy,2011,Catania,8530,25,250000,RB,1945822,1083405,Italy,52,y,,Catania,1986-05-14,185,168
4728,Marco Motta,27720,Italy,2011,Catania,8530,25,250000,RB,1945866,1083405,Italy,65,y2,,Catania,1986-05-14,185,168
5142,Maxi Moralez,29587,Argentina,2011,Atalanta,8524,24,500000,AM,1738524,1083044,Italy,42,y,,Atalanta,1987-02-27,160,126
5143,Maxi Moralez,29587,Argentina,2011,Atalanta,8524,24,500000,AM,1963560,1083398,Italy,45,y,3.0,Atalanta,1987-02-27,160,126
5144,Maxi Moralez,29587,Argentina,2011,Atalanta,8524,24,500000,AM,1920034,1083367,Italy,58,y,,Atalanta,1987-02-27,160,126
5145,Maxi Moralez,29587,Argentina,2011,Atalanta,8524,24,500000,AM,1668241,1082981,Italy,50,y,,Atalanta,1987-02-27,160,126
5146,Maxi Moralez,29587,Argentina,2011,Atalanta,8524,24,500000,AM,2001563,1083285,Italy,76,y,,Atalanta,1987-02-27,160,126
5233,Michael Mancienne,29673,England,2011,Hamburger SV,9790,23,400000,CB,1613633,1029790,Germany,37,y,,Hamburger SV,1988-01-08,182,163
5234,Michael Mancienne,29673,England,2011,Hamburger SV,9790,23,400000,CB,1638006,1029837,Germany,28,y,,Hamburger SV,1988-01-08,182,163
5235,Michael Mancienne,29673,England,2011,Hamburger SV,9790,23,400000,CB,1597989,1029757,Germany,45,y,,Hamburger SV,1988-01-08,182,163
5236,Michael Mancienne,29673,England,2011,Hamburger SV,9790,23,400000,CB,1814178,1030102,Germany,71,y,,Hamburger SV,1988-01-08,182,163
6284,Roque Santa Cruz,30646,Paraguay,2011,Real Betis Balompié,8603,30,250000,CF,1961600,1051879,Spain,67,y,,Real Betis Balompié,1981-08-16,190,183
6285,Roque Santa Cruz,30646,Paraguay,2011,Real Betis Balompié,8603,30,250000,CF,1931579,1051862,Spain,90,y,3.0,Real Betis Balompié,1981-08-16,190,183
4589,Maarten Stekelenburg,30841,Netherlands,2011,Roma,8686,29,550000,GK,2081257,1083194,Italy,27,r,,Roma,1982-09-22,198,203
1041,Blerim Dzemaili,30940,Switzerland,2011,Napoli,9875,25,300000,CM,1795530,1083130,Italy,4,y,,Napoli,1986-04-12,177,161
1042,Blerim Dzemaili,30940,Switzerland,2011,Napoli,9875,25,300000,CM,2098637,1083183,Italy,50,y,,Napoli,1986-04-12,177,161
1043,Blerim Dzemaili,30940,Switzerland,2011,Napoli,9875,25,300000,CM,2041611,1083246,Italy,78,y,,Napoli,1986-04-12,177,161
1044,Blerim Dzemaili,30940,Switzerland,2011,Napoli,9875,25,300000,CM,2122771,1083147,Italy,84,y,,Napoli,1986-04-12,177,161
1045,Blerim Dzemaili,30940,Switzerland,2011,Napoli,9875,25,300000,CM,2122892,1083147,Italy,90,r,,Napoli,1986-04-12,177,161
1046,Blerim Dzemaili,30940,Switzerland,2011,Napoli,9875,25,300000,CM,2088783,1083208,Italy,88,y,,Napoli,1986-04-12,177,161
1047,Blerim Dzemaili,30940,Switzerland,2011,Napoli,9875,25,300000,CM,1904803,1083335,Italy,50,y,,Napoli,1986-04-12,177,161
1048,Blerim Dzemaili,30940,Switzerland,2011,Napoli,9875,25,300000,CM,1975450,1083381,Italy,47,y,,Napoli,1986-04-12,177,161
1049,Blerim Dzemaili,30940,Switzerland,2011,Napoli,9875,25,300000,CM,1913057,1083350,Italy,87,y,,Napoli,1986-04-12,177,161
1630,Darren Pratley,33048,England,2011,Bolton Wanderers,8559,26,300000,CM,1960298,1025562,England,43,y,,Bolton Wanderers,1985-04-22,185,152
1631,Darren Pratley,33048,England,2011,Bolton Wanderers,8559,26,300000,CM,1709256,1024609,England,23,y,,Bolton Wanderers,1985-04-22,185,152
1632,Darren Pratley,33048,England,2011,Bolton Wanderers,8559,26,300000,CM,1742566,1024700,England,42,y,,Bolton Wanderers,1985-04-22,185,152
1633,Darren Pratley,33048,England,2011,Bolton Wanderers,8559,26,300000,CM,1985539,1025684,England,23,y,,Bolton Wanderers,1985-04-22,185,152
5646,Oscar Wendt,33579,Sweden,2011,Borussia Mönchengladbach,9788,26,600000,LB,2012204,1030352,Germany,90,y,,Borussia Mönchengladbach,1985-10-24,180,181
6608,Simon Kjaer,35112,Denmark,2011,Roma,8686,22,10000000,CB,1911616,1083365,Italy,32,y,,Roma,1989-03-26,187,198
6609,Simon Kjaer,35112,Denmark,2011,Roma,8686,22,10000000,CB,1935776,1083401,Italy,50,y,,Roma,1989-03-26,187,198
6610,Simon Kjaer,35112,Denmark,2011,Roma,8686,22,10000000,CB,1716413,1083021,Italy,51,r,,Roma,1989-03-26,187,198
6611,Simon Kjaer,35112,Denmark,2011,Roma,8686,22,10000000,CB,1657466,1082967,Italy,83,y,,Roma,1989-03-26,187,198
6612,Simon Kjaer,35112,Denmark,2011,Roma,8686,22,10000000,CB,1678873,1082998,Italy,35,y,,Roma,1989-03-26,187,198
3430,Jay Bothroyd,35338,England,2011,Queens Park Rangers,10172,29,200000,CF,1875524,1025257,England,39,y,,Queens Park Rangers,1982-05-05,190,183
3431,Jay Bothroyd,35338,England,2011,Queens Park Rangers,10172,29,200000,CF,2140018,1026167,England,78,y,,Queens Park Rangers,1982-05-05,190,183
3432,Jay Bothroyd,35338,England,2011,Queens Park Rangers,10172,29,200000,CF,1654897,1024468,England,46,y,,Queens Park Rangers,1982-05-05,190,183
6465,Sebastian Larsson,35443,Sweden,2011,Sunderland,8472,26,600000,CM,1660684,1024455,England,54,y,,Sunderland,1985-06-06,177,154
6466,Sebastian Larsson,35443,Sweden,2011,Sunderland,8472,26,600000,CM,1759981,1024759,England,41,y,,Sunderland,1985-06-06,177,154
6467,Sebastian Larsson,35443,Sweden,2011,Sunderland,8472,26,600000,CM,1714038,1024563,England,55,y,,Sunderland,1985-06-06,177,154
6468,Sebastian Larsson,35443,Sweden,2011,Sunderland,8472,26,600000,CM,1604891,1024175,England,78,y,,Sunderland,1985-06-06,177,154
6469,Sebastian Larsson,35443,Sweden,2011,Sunderland,8472,26,600000,CM,2038077,1025894,England,88,y,,Sunderland,1985-06-06,177,154
6470,Sebastian Larsson,35443,Sweden,2011,Sunderland,8472,26,600000,CM,1857679,1025157,England,66,y,,Sunderland,1985-06-06,177,154
6471,Sebastian Larsson,35443,Sweden,2011,Sunderland,8472,26,600000,CM,1689182,1024545,England,20,y,,Sunderland,1985-06-06,177,154
7537,Zlatan Ibrahimovic,35724,Sweden,2011,Milan,8564,30,4000000,CF,1920038,1083374,Italy,64,r,,Milan,1981-10-03,195,209
7538,Zlatan Ibrahimovic,35724,Sweden,2011,Milan,8564,30,4000000,CF,1765858,1083095,Italy,90,y,2.0,Milan,1981-10-03,195,209
7539,Zlatan Ibrahimovic,35724,Sweden,2011,Milan,8564,30,4000000,CF,2013003,1083280,Italy,30,y,,Milan,1981-10-03,195,209
2493,Fernando Belluschi,36154,Argentina,2011,Genoa,10233,28,75000,CM,1932083,1083385,Italy,7,y,,Genoa,1983-09-10,172,172
2494,Fernando Belluschi,36154,Argentina,2011,Genoa,10233,28,75000,CM,2027029,1083258,Italy,84,r,,Genoa,1983-09-10,172,172
2921,Gonzalo Bergessio,37273,Argentina,2011,AS Saint-Étienne,9853,27,100000,CF,1739163,1083051,Italy,90,y,,Catania,1984-07-20,177,163
2922,Gonzalo Bergessio,37273,Argentina,2011,AS Saint-Étienne,9853,27,100000,CF,1874540,1083296,Italy,50,y,,Catania,1984-07-20,177,163
2923,Gonzalo Bergessio,37273,Argentina,2011,Catania,8530,27,100000,CF,1739163,1083051,Italy,90,y,,Catania,1984-07-20,177,163
2924,Gonzalo Bergessio,37273,Argentina,2011,Catania,8530,27,100000,CF,1874540,1083296,Italy,50,y,,Catania,1984-07-20,177,163
6393,Santi Cazorla,37436,Spain,2011,Málaga CF,9864,27,2000000,CM,2140931,1052017,Spain,33,y,,Málaga CF,1984-12-13,167,146
6394,Santi Cazorla,37436,Spain,2011,Málaga CF,9864,27,2000000,CM,1667623,1051689,Spain,76,y,,Málaga CF,1984-12-13,167,146
4480,Luigi Giorgi,37537,Italy,2011,Novara,6269,24,75000,CM,2039106,1083251,Italy,90,y,,Siena,1987-04-19,185,165
4481,Luigi Giorgi,37537,Italy,2011,Novara,6269,24,75000,CM,2015782,1083281,Italy,22,y,,Siena,1987-04-19,185,165
4482,Luigi Giorgi,37537,Italy,2011,Novara,6269,24,75000,CM,2078907,1083196,Italy,50,y,,Siena,1987-04-19,185,165
4483,Luigi Giorgi,37537,Italy,2011,Siena,8551,24,75000,CM,2039106,1083251,Italy,90,y,,Siena,1987-04-19,185,165
4484,Luigi Giorgi,37537,Italy,2011,Siena,8551,24,75000,CM,2015782,1083281,Italy,22,y,,Siena,1987-04-19,185,165
4485,Luigi Giorgi,37537,Italy,2011,Siena,8551,24,75000,CM,2078907,1083196,Italy,50,y,,Siena,1987-04-19,185,165
6164,Roberto,37623,Spain,2011,Real Zaragoza,8394,25,700000,GK,2006796,1051926,Spain,57,y,,Real Zaragoza,1986-02-10,193,190
6165,Roberto,37623,Spain,2011,Real Zaragoza,8394,25,700000,GK,1931941,1051864,Spain,90,y,2.0,Real Zaragoza,1986-02-10,193,190
6166,Roberto,37623,Spain,2011,Real Zaragoza,8394,25,700000,GK,1691618,1051709,Spain,90,y,,Real Zaragoza,1986-02-10,193,190
6167,Roberto,37623,Spain,2011,Real Zaragoza,8394,25,700000,GK,2111024,1051832,Spain,87,y,,Real Zaragoza,1986-02-10,193,190
2813,Gervinho,37950,Cote d'Ivoire,2011,Arsenal,9825,24,1500000,LW,1605971,1024182,England,76,r,,Arsenal,1987-05-27,177,146
3434,Jean Beausejour,38254,Chile,2011,Wigan Athletic,8528,27,250000,LB,2022644,1025848,England,33,y,,Wigan Athletic,1984-06-01,177,183
6254,Roland Lamah,38363,Belgium,2011,CA Osasuna,8371,24,200000,LW,1691509,1051713,Spain,78,y,,CA Osasuna,1987-12-31,180,157
6255,Roland Lamah,38363,Belgium,2011,CA Osasuna,8371,24,200000,LW,1717791,1051724,Spain,64,y,,CA Osasuna,1987-12-31,180,157
6256,Roland Lamah,38363,Belgium,2011,CA Osasuna,8371,24,200000,LW,1717808,1051724,Spain,70,y2,,CA Osasuna,1987-12-31,180,157
6257,Roland Lamah,38363,Belgium,2011,CA Osasuna,8371,24,200000,LW,1657102,1051686,Spain,44,y,,CA Osasuna,1987-12-31,180,157
6258,Roland Lamah,38363,Belgium,2011,CA Osasuna,8371,24,200000,LW,2025067,1051947,Spain,90,y,,CA Osasuna,1987-12-31,180,157
6259,Roland Lamah,38363,Belgium,2011,CA Osasuna,8371,24,200000,LW,2025068,1051947,Spain,90,y2,1.0,CA Osasuna,1987-12-31,180,157
6260,Roland Lamah,38363,Belgium,2011,CA Osasuna,8371,24,200000,LW,1992540,1051899,Spain,16,y,,CA Osasuna,1987-12-31,180,157
6261,Roland Lamah,38363,Belgium,2011,CA Osasuna,8371,24,200000,LW,1876433,1051820,Spain,90,y,1.0,CA Osasuna,1987-12-31,180,157
5392,Nacho Monreal,38521,Spain,2011,Málaga CF,9864,25,1500000,LB,1813956,1051797,Spain,39,y,,Málaga CF,1986-02-26,177,159
1273,Charlie Adam,39109,Scotland,2011,Liverpool,8650,26,400000,CM,1604666,1024175,England,66,y,,Liverpool,1985-12-10,185,181
1274,Charlie Adam,39109,Scotland,2011,Liverpool,8650,26,400000,CM,1843757,1024973,England,28,y,,Liverpool,1985-12-10,185,181
1275,Charlie Adam,39109,Scotland,2011,Liverpool,8650,26,400000,CM,1658361,1024464,England,12,y,,Liverpool,1985-12-10,185,181
1276,Charlie Adam,39109,Scotland,2011,Liverpool,8650,26,400000,CM,1658516,1024464,England,28,y2,,Liverpool,1985-12-10,185,181
1277,Charlie Adam,39109,Scotland,2011,Liverpool,8650,26,400000,CM,1908865,1025424,England,13,y,,Liverpool,1985-12-10,185,181
1278,Charlie Adam,39109,Scotland,2011,Liverpool,8650,26,400000,CM,1759595,1024753,England,14,y,,Liverpool,1985-12-10,185,181
1964,Dusan Djuric,39136,Sweden,2011,Valenciennes FC,9873,27,100000,CM,2110040,1020203,France,44,y,,Valenciennes FC,1984-09-16,180,168
6864,Takayuki Morimoto,39271,Japan,2011,Novara,6269,23,50000,CF,1692743,1083006,Italy,89,y,,Novara,1988-05-07,180,170
6865,Takayuki Morimoto,39271,Japan,2011,Novara,6269,23,50000,CF,1731286,1083043,Italy,16,y,,Novara,1988-05-07,180,170
2821,Gianluca Musacci,39301,Italy,2011,Parma,10167,24,50000,CM,1975405,1083381,Italy,39,y,,Parma,1987-04-01,180,159
2822,Gianluca Musacci,39301,Italy,2011,Parma,10167,24,50000,CM,1947654,1083410,Italy,84,y,,Parma,1987-04-01,180,159
2823,Gianluca Musacci,39301,Italy,2011,Parma,10167,24,50000,CM,1892372,1083311,Italy,46,y,,Parma,1987-04-01,180,159
2824,Gianluca Musacci,39301,Italy,2011,Parma,10167,24,50000,CM,1961532,1083397,Italy,57,y,,Parma,1987-04-01,180,159
6700,Sokratis Papastathopoulos,39455,Greece,2011,SV Werder Bremen,8697,23,3000000,CB,1929550,1030238,Germany,81,y,,SV Werder Bremen,1988-06-09,185,187
6701,Sokratis Papastathopoulos,39455,Greece,2011,SV Werder Bremen,8697,23,3000000,CB,1759405,1030022,Germany,20,y,,SV Werder Bremen,1988-06-09,185,187
6702,Sokratis Papastathopoulos,39455,Greece,2011,SV Werder Bremen,8697,23,3000000,CB,2117075,1030365,Germany,27,y,,SV Werder Bremen,1988-06-09,185,187
6703,Sokratis Papastathopoulos,39455,Greece,2011,SV Werder Bremen,8697,23,3000000,CB,1809090,1030097,Germany,83,y,,SV Werder Bremen,1988-06-09,185,187
6704,Sokratis Papastathopoulos,39455,Greece,2011,SV Werder Bremen,8697,23,3000000,CB,1607685,1029775,Germany,48,y,,SV Werder Bremen,1988-06-09,185,187
6705,Sokratis Papastathopoulos,39455,Greece,2011,SV Werder Bremen,8697,23,3000000,CB,2096195,1030387,Germany,62,y,,SV Werder Bremen,1988-06-09,185,187
6706,Sokratis Papastathopoulos,39455,Greece,2011,SV Werder Bremen,8697,23,3000000,CB,1776447,1030064,Germany,37,y,,SV Werder Bremen,1988-06-09,185,187
6707,Sokratis Papastathopoulos,39455,Greece,2011,SV Werder Bremen,8697,23,3000000,CB,1777356,1030064,Germany,76,y2,,SV Werder Bremen,1988-06-09,185,187
6708,Sokratis Papastathopoulos,39455,Greece,2011,SV Werder Bremen,8697,23,3000000,CB,2038452,1030379,Germany,35,y,,SV Werder Bremen,1988-06-09,185,187
6709,Sokratis Papastathopoulos,39455,Greece,2011,SV Werder Bremen,8697,23,3000000,CB,2058322,1030413,Germany,81,y,,SV Werder Bremen,1988-06-09,185,187
6710,Sokratis Papastathopoulos,39455,Greece,2011,SV Werder Bremen,8697,23,3000000,CB,1890601,1030187,Germany,39,y,,SV Werder Bremen,1988-06-09,185,187
6711,Sokratis Papastathopoulos,39455,Greece,2011,SV Werder Bremen,8697,23,3000000,CB,1726456,1029984,Germany,14,y,,SV Werder Bremen,1988-06-09,185,187
6712,Sokratis Papastathopoulos,39455,Greece,2011,SV Werder Bremen,8697,23,3000000,CB,1825178,1030119,Germany,46,y,,SV Werder Bremen,1988-06-09,185,187
6713,Sokratis Papastathopoulos,39455,Greece,2011,SV Werder Bremen,8697,23,3000000,CB,1962207,1030271,Germany,90,y,5.0,SV Werder Bremen,1988-06-09,185,187
5883,Perparim Hetemaj,39487,Finland,2011,Chievo Verona,8533,25,900000,CM,2039077,1083238,Italy,90,y,,Chievo Verona,1986-12-12,175,168
5884,Perparim Hetemaj,39487,Finland,2011,Chievo Verona,8533,25,900000,CM,2107752,1083165,Italy,64,y,,Chievo Verona,1986-12-12,175,168
5885,Perparim Hetemaj,39487,Finland,2011,Chievo Verona,8533,25,900000,CM,1865453,1083293,Italy,73,y,,Chievo Verona,1986-12-12,175,168
5886,Perparim Hetemaj,39487,Finland,2011,Chievo Verona,8533,25,900000,CM,1745884,1083088,Italy,61,y,,Chievo Verona,1986-12-12,175,168
5887,Perparim Hetemaj,39487,Finland,2011,Chievo Verona,8533,25,900000,CM,1935937,1083382,Italy,70,y,,Chievo Verona,1986-12-12,175,168
5888,Perparim Hetemaj,39487,Finland,2011,Chievo Verona,8533,25,900000,CM,1693145,1083000,Italy,22,y,,Chievo Verona,1986-12-12,175,168
5889,Perparim Hetemaj,39487,Finland,2011,Chievo Verona,8533,25,900000,CM,1913665,1083352,Italy,19,y,,Chievo Verona,1986-12-12,175,168
2242,Fabio Quagliarella,39540,Italy,2011,Juventus,9885,28,1000000,CF,2054830,1083217,Italy,56,y,,Juventus,1983-01-31,180,174
2243,Fabio Quagliarella,39540,Italy,2011,Juventus,9885,28,1000000,CF,1833891,1083247,Italy,69,y,,Juventus,1983-01-31,180,174
2244,Fabio Quagliarella,39540,Italy,2011,Juventus,9885,28,1000000,CF,1939289,1083357,Italy,90,y,4.0,Juventus,1983-01-31,180,174
2245,Fabio Quagliarella,39540,Italy,2011,Juventus,9885,28,1000000,CF,2081264,1083194,Italy,33,y,,Juventus,1983-01-31,180,174
2304,Federico Marchetti,39599,Italy,2011,Lazio,8543,28,200000,GK,1826760,1083234,Italy,12,y,,Lazio,1983-02-07,187,183
1292,Chinedu Obasi,40176,Nigeria,2011,FC Schalke 04,10189,25,100000,CF,1709268,1029944,Germany,43,y,,TSG 1899 Hoffenheim,1986-06-01,187,174
1293,Chinedu Obasi,40176,Nigeria,2011,FC Schalke 04,10189,25,100000,CF,1598467,1029759,Germany,55,y,,TSG 1899 Hoffenheim,1986-06-01,187,174
1294,Chinedu Obasi,40176,Nigeria,2011,FC Schalke 04,10189,25,100000,CF,1604667,1029782,Germany,90,y,,TSG 1899 Hoffenheim,1986-06-01,187,174
1295,Chinedu Obasi,40176,Nigeria,2011,FC Schalke 04,10189,25,100000,CF,1608265,1029782,Germany,90,y,2.0,TSG 1899 Hoffenheim,1986-06-01,187,174
1296,Chinedu Obasi,40176,Nigeria,2011,FC Schalke 04,10189,25,100000,CF,1930512,1030249,Germany,34,y,,FC Schalke 04,1986-06-01,187,174
1297,Chinedu Obasi,40176,Nigeria,2011,FC Schalke 04,10189,25,100000,CF,1915439,1030218,Germany,13,y,,FC Schalke 04,1986-06-01,187,174
2582,Francesco Bolzoni,40656,Italy,2011,Siena,8551,22,275000,DM,2111115,1083167,Italy,61,y,,Siena,1989-05-07,182,176
2583,Francesco Bolzoni,40656,Italy,2011,Siena,8551,22,275000,DM,1893167,1083324,Italy,72,y,,Siena,1989-05-07,182,176
3499,Jerry Vandam,40679,France,2011,SM Caen,7819,23,150000,RB,1999541,1020011,France,29,y,,SM Caen,1988-12-08,185,170
3500,Jerry Vandam,40679,France,2011,SM Caen,7819,23,150000,RB,2102243,1020188,France,45,y,,SM Caen,1988-12-08,185,170
3501,Jerry Vandam,40679,France,2011,SM Caen,7819,23,150000,RB,2068354,1020123,France,51,y,,SM Caen,1988-12-08,185,170
3502,Jerry Vandam,40679,France,2011,SM Caen,7819,23,150000,RB,1961784,1019946,France,35,y,,SM Caen,1988-12-08,185,170
3503,Jerry Vandam,40679,France,2011,SM Caen,7819,23,150000,RB,1992624,1019992,France,58,y,,SM Caen,1988-12-08,185,170
3504,Jerry Vandam,40679,France,2011,SM Caen,7819,23,150000,RB,1779256,1019589,France,29,y,,SM Caen,1988-12-08,185,170
