"player_name";"player_api_id";"player_nation";"season";"team_long_name";"team_api_id";"season_player_age";"market_val_amnt";"player_pos";"team_country"
"Slobodan Rajkovic";"93064";"Serbia";"2015";"SV Darmstadt 98";"8262";"26";"300000";"CB";"Germany"
"Sofiane Feghouli";"93480";"Algeria";"2011";"Valencia CF";"10267";"22";"2100000";"RW";"Spain"
"Sokratis Papastathopoulos";"39455";"Greece";"2010";"Milan";"8564";"22";"3000000";"CB";"Italy"
"Sokratis Papastathopoulos";"39455";"Greece";"2011";"SV Werder Bremen";"8697";"23";"3000000";"CB";"Germany"
"Sokratis Papastathopoulos";"39455";"Greece";"2012";"SV Werder Bremen";"8697";"24";"3000000";"CB";"Germany"
"Sokratis Papastathopoulos";"39455";"Greece";"2013";"Borussia Dortmund";"9789";"25";"3000000";"CB";"Germany"
"Sotiris Ninis";"58485";"Greece";"2012";"Parma";"10167";"22";"300000";"AM";"Italy"
"Stanislav Kritsyuk";"426359";"Russia";"2014";"SC Braga";"10264";"24";"2500000";"GK";"Portugal"
"Stanislav Manolev";"22707";"Bulgaria";"2009";"PSV";"8640";"24";"50000";"RW";"Netherlands"
"Stanley Elbers";"278848";"Netherlands";"2011";"ADO Den Haag";"10217";"19";"100000";"RW";"Netherlands"
"Stanley Elbers";"278848";"Netherlands";"2015";"Excelsior";"10218";"23";"100000";"RW";"Netherlands"
"Steeven Langil";"94008";"Martinique";"2010";"AJ Auxerre";"8583";"22";"350000";"LW";"France"
"Stefan Kutschke";"469705";"Germany";"2014";"SC Paderborn 07";"8460";"26";"350000";"CF";"Germany"
"Stefan Maierhofer";"27372";"Austria";"2009";"Wolverhampton Wanderers";"8602";"27";"50000";"CF";"England"
"Stefan Mitrovic";"196203";"Serbia";"2014";"SC Freiburg";"8358";"24";"1500000";"CB";"Germany"
"Stefan Savic";"178955";"Montenegro";"2011";"Manchester City";"8456";"20";"25000000";"CB";"England"
"Stefan Savic";"178955";"Montenegro";"2012";"Fiorentina";"8535";"21";"25000000";"CB";"Italy"
"Stefan Scepovic";"183548";"Serbia";"2015";"Getafe CF";"8305";"25";"400000";"CF";"Spain"
"Stefan Thesker";"243493";"Germany";"2014";"Hannover 96";"9904";"23";"500000";"CB";"Germany"
"Stefan de Vrij";"188555";"Netherlands";"2009";"Feyenoord";"10235";"17";"50000000";"CB";"Netherlands"
"Stefan de Vrij";"188555";"Netherlands";"2014";"Lazio";"8543";"22";"50000000";"CB";"Italy"
"Stefano Denswil";"305132";"Netherlands";"2012";"Ajax";"8593";"19";"3000000";"CB";"Netherlands"
"Stefano Guberti";"37521";"Italy";"2009";"Roma";"8686";"25";"50000";"LW";"Italy"
"Stefano Guberti";"37521";"Italy";"2010";"Sampdoria";"9882";"26";"50000";"LW";"Italy"
"Stefano Magnasco";"244398";"Chile";"2012";"FC Groningen";"8674";"20";"450000";"RB";"Netherlands"
"Stefano Marzo";"243465";"Belgium";"2013";"SC Heerenveen";"10228";"22";"250000";"RB";"Netherlands"
"Stefano Sturaro";"244966";"Italy";"2014";"Genoa";"10233";"21";"4500000";"CM";"Italy"
"Stephan El Shaarawy";"161328";"Italy";"2011";"Milan";"8564";"19";"7000000";"LW";"Italy"
"Stephan El Shaarawy";"161328";"Italy";"2015";"AS Monaco";"9829";"23";"7000000";"LW";"France"
"Stephen Dobbie";"37755";"Scotland";"2011";"Swansea City";"10003";"29";"200000";"CF";"England"
"Stephen Dobbie";"37755";"Scotland";"2013";"Crystal Palace";"9826";"31";"200000";"CF";"England"
"Stevan Jovetic";"92666";"Montenegro";"2013";"Manchester City";"8456";"24";"3000000";"CF";"England"
"Stevan Jovetic";"92666";"Montenegro";"2015";"Inter";"8636";"26";"3000000";"CF";"Italy"
"Steve De Ridder";"38262";"Belgium";"2013";"FC Utrecht";"9908";"26";"200000";"AM";"Netherlands"
"Steven Berghuis";"209786";"Netherlands";"2012";"AZ";"10229";"21";"14000000";"RW";"Netherlands"
"Steven Caulker";"176889";"Sierra Leone";"2011";"Swansea City";"10003";"20";"4000000";"CB";"England"
"Steven Caulker";"176889";"Sierra Leone";"2012";"Tottenham Hotspur";"8586";"21";"4000000";"CB";"England"
"Steven Caulker";"176889";"Sierra Leone";"2013";"Cardiff City";"8344";"22";"4000000";"CB";"England"
"Steven Caulker";"176889";"Sierra Leone";"2014";"Queens Park Rangers";"10172";"23";"4000000";"CB";"England"
"Steven Caulker";"176889";"Sierra Leone";"2015";"Southampton";"8466";"24";"4000000";"CB";"England"
"Steven Davis";"23792";"Northern Ireland";"2012";"Southampton";"8466";"27";"1000000";"CM";"England"
"Steven Fletcher";"32627";"Scotland";"2009";"Burnley";"8191";"22";"900000";"CF";"England"
"Steven Fletcher";"32627";"Scotland";"2010";"Wolverhampton Wanderers";"8602";"23";"900000";"CF";"England"
"Steven Fletcher";"32627";"Scotland";"2012";"Sunderland";"8472";"25";"900000";"CF";"England"
"Steven Nzonzi";"109621";"France";"2009";"Blackburn Rovers";"8655";"21";"8000000";"DM";"England"
"Steven Nzonzi";"109621";"France";"2012";"Stoke City";"10194";"24";"8000000";"DM";"England"
"Steven Nzonzi";"109621";"France";"2015";"Sevilla FC";"8302";"27";"8000000";"DM";"Spain"
"Stipe Perica";"401343";"Croatia";"2013";"NAC Breda";"9761";"18";"1500000";"CF";"Netherlands"
"Stipe Perica";"401343";"Croatia";"2014";"NAC Breda";"9761";"19";"1500000";"CF";"Netherlands"
"Stopira";"164062";"Cape Verde";"2011";"Feirense";"4064";"23";"400000";"CB";"Portugal"
"Suso";"280276";"Spain";"2012";"Liverpool";"8650";"19";"18000000";"RW";"England"
"Suso";"280276";"Spain";"2013";"UD Almería";"9865";"20";"18000000";"RW";"Spain"
"Sven Kums";"40521";"Belgium";"2011";"SC Heerenveen";"10228";"23";"1200000";"CM";"Netherlands"
"Sven Nieuwpoort";"422117";"Netherlands";"2014";"Go Ahead Eagles";"6433";"21";"325000";"CB";"Netherlands"
"Sven Schipplock";"94885";"Germany";"2015";"Hamburger SV";"9790";"27";"225000";"CF";"Germany"
"Sylvain Marveaux";"41191";"France";"2011";"Newcastle United";"10261";"25";"500000";"midfield";"England"
"Sylvio Ronny Rodelin";"145061";"France";"2011";"LOSC Lille";"8639";"22";"1000000";"RW";"France"
"Sylvio Ronny Rodelin";"145061";"France";"2015";"SM Caen";"7819";"26";"1000000";"RW";"France"
"Sylvio Ronny Rodelin";"145061";"France";"2015";"LOSC Lille";"8639";"26";"1000000";"RW";"France"
"Takashi Inui";"97762";"Japan";"2012";"Eintracht Frankfurt";"9810";"24";"1500000";"LW";"Germany"
"Takashi Inui";"97762";"Japan";"2015";"SD Eibar";"8372";"27";"1500000";"LW";"Spain"
"Takashi Usami";"166653";"Japan";"2011";"FC Bayern Munich";"9823";"19";"1200000";"CF";"Germany"
"Takashi Usami";"166653";"Japan";"2012";"TSG 1899 Hoffenheim";"8226";"20";"1200000";"CF";"Germany"
"Takayuki Morimoto";"39271";"Japan";"2011";"Novara";"6269";"23";"50000";"CF";"Italy"
"Takayuki Morimoto";"39271";"Japan";"2012";"Catania";"8530";"24";"50000";"CF";"Italy"
"Tarik Elyounoussi";"27866";"Norway";"2010";"SC Heerenveen";"10228";"22";"700000";"CF";"Netherlands"
"Tarik Elyounoussi";"27866";"Norway";"2013";"TSG 1899 Hoffenheim";"8226";"25";"700000";"CF";"Germany"
"Taye Taiwo";"25541";"Nigeria";"2011";"Milan";"8564";"26";"50000";"LB";"Italy"
"Teddy Chevalier";"104377";"France";"2012";"RKC Waalwijk";"10219";"25";"300000";"CF";"Netherlands"
"Teemu Pukki";"66578";"Finland";"2011";"FC Schalke 04";"10189";"21";"7000000";"CF";"Germany"
"Terence Kongolo";"299572";"Netherlands";"2012";"Feyenoord";"10235";"18";"3500000";"CB";"Netherlands"
"Theodor Gebre Selassie";"107588";"Czech Republic";"2012";"SV Werder Bremen";"8697";"26";"500000";"RB";"Germany"
"Thiago Alcantara";"172949";"Spain";"2011";"FC Barcelona";"8634";"20";"25000000";"CM";"Spain"
"Thiago Alcantara";"172949";"Spain";"2013";"FC Bayern Munich";"9823";"22";"25000000";"CM";"Germany"
"Thiago Ribeiro";"155056";"Brazil";"2011";"Cagliari";"8529";"25";"300000";"LW";"Italy"
"Thiago Ribeiro";"155056";"Brazil";"2012";"Cagliari";"8529";"26";"300000";"LW";"Italy"
"Thibang Phete";"668725";"South Africa";"2015";"Vitória Guimarães";"7844";"21";"700000";"CB";"Portugal"
"Thibaut Courtois";"170323";"Belgium";"2014";"Chelsea";"8455";"22";"60000000";"GK";"England"
"Thievy Bifouma";"254702";"Congo";"2011";"RCD Espanyol";"8558";"19";"400000";"RW";"Spain"
"Thievy Bifouma";"254702";"Congo";"2013";"RCD Espanyol";"8558";"21";"400000";"RW";"Spain"
"Thievy Bifouma";"254702";"Congo";"2014";"UD Almería";"9865";"22";"400000";"RW";"Spain"
"Thilo Leugers";"231652";"Germany";"2012";"NAC Breda";"9761";"21";"150000";"DM";"Netherlands"
"Thom Haye";"384446";"Netherlands";"2014";"AZ";"10229";"19";"700000";"DM";"Netherlands"
"Thomas";"434325";"Ghana";"2014";"UD Almería";"9865";"21";"40000000";"DM";"Spain"
"Thomas Enevoldsen";"27282";"Denmark";"2009";"FC Groningen";"8674";"22";"175000";"SS";"Netherlands"
"Thomas Lam";"278838";"Finland";"2012";"AZ";"10229";"19";"800000";"CB";"Netherlands"
"Thomas Lam";"278838";"Finland";"2014";"PEC Zwolle";"6413";"21";"800000";"CB";"Netherlands"
"Thomas Lemar";"468931";"France";"2015";"AS Monaco";"9829";"20";"40000000";"AM";"France"
"Thomas Mangani";"41098";"France";"2011";"AS Nancy-Lorraine";"8481";"24";"1000000";"CM";"France"
"Thomas Mangani";"41098";"France";"2012";"AS Nancy-Lorraine";"8481";"25";"1000000";"CM";"France"
"Thomas Mangani";"41098";"France";"2014";"Chievo Verona";"8533";"27";"1000000";"CM";"Italy"
"Thomas Ouwejan";"660136";"Netherlands";"2015";"AZ";"10229";"19";"2000000";"LM";"Netherlands"
"Thomas Pledl";"355362";"Germany";"2012";"SpVgg Greuther Fürth";"8357";"18";"500000";"RW";"Germany"
"Thomas Vermaelen";"26005";"Belgium";"2009";"Arsenal";"9825";"24";"900000";"CB";"England"
"Thorgan Hazard";"264190";"Belgium";"2014";"Borussia Mönchengladbach";"9788";"21";"27000000";"LW";"Germany"
"Thorgan Hazard";"264190";"Belgium";"2015";"Borussia Mönchengladbach";"9788";"22";"27000000";"LW";"Germany"
"Thorsten Kirschbaum";"36479";"Germany";"2013";"VfB Stuttgart";"10269";"26";"300000";"GK";"Germany"
"Tiago Mesquita";"385299";"Portugal";"2015";"Boavista FC";"8613";"25";"150000";"RB";"Portugal"
"Tiago Pinto";"40951";"Portugal";"2010";"Rio Ave FC";"7841";"22";"200000";"LB";"Portugal"
"Tiago Pinto";"40951";"Portugal";"2012";"RC Deportivo de La Coruña";"9783";"24";"200000";"LB";"Spain"
"Tiago Pinto";"40951";"Portugal";"2013";"Rio Ave FC";"7841";"25";"200000";"LB";"Portugal"
"Tiago Rodrigues";"242882";"Portugal";"2013";"Vitória Guimarães";"7844";"21";"2300000";"AM";"Portugal"
"Tiago Rodrigues";"242882";"Portugal";"2015";"CS Marítimo";"10212";"23";"2300000";"AM";"Portugal"
"Tim Matavz";"72707";"Slovenia";"2011";"PSV";"8640";"22";"1100000";"CF";"Netherlands"
"Tim Matavz";"72707";"Slovenia";"2014";"FC Augsburg";"8406";"25";"1100000";"CF";"Germany"
"Timm Klose";"178206";"Switzerland";"2013";"VfL Wolfsburg";"8721";"25";"300000";"CB";"Germany"
"Timo Letschert";"352392";"Netherlands";"2012";"FC Groningen";"8674";"19";"1000000";"CB";"Netherlands"
"Timo Letschert";"352392";"Netherlands";"2014";"FC Utrecht";"9908";"21";"1000000";"CB";"Netherlands"
"Timo Letschert";"352392";"Netherlands";"2015";"FC Utrecht";"9908";"22";"1000000";"CB";"Netherlands"
"Timo Perthel";"141115";"Germany";"2013";"Eintracht Braunschweig";"9776";"24";"125000";"LB";"Germany"
"Timo Werner";"450980";"Germany";"2013";"VfB Stuttgart";"10269";"17";"55000000";"CF";"Germany"
"Timothy Chandler";"158234";"United States";"2014";"Eintracht Frankfurt";"9810";"24";"1500000";"RB";"Germany"
"Timothy Derijck";"42704";"Belgium";"2011";"PSV";"8640";"24";"400000";"CB";"Netherlands"
"Timothy Derijck";"42704";"Belgium";"2013";"FC Utrecht";"9908";"26";"400000";"CB";"Netherlands"
"Timothy Derijck";"42704";"Belgium";"2014";"ADO Den Haag";"10217";"27";"400000";"CB";"Netherlands"
"Tin Jedvaj";"427062";"Croatia";"2014";"Bayer 04 Leverkusen";"8178";"19";"3000000";"CB";"Germany"
"Tino Costa";"134236";"Argentina";"2010";"Valencia CF";"10267";"25";"300000";"CM";"Spain"
"Tjaronn Chery";"117541";"Suriname";"2011";"ADO Den Haag";"10217";"23";"800000";"AM";"Netherlands"
"Tjaronn Chery";"117541";"Suriname";"2013";"FC Groningen";"8674";"25";"800000";"AM";"Netherlands"
"Tjaronn Chery";"117541";"Suriname";"2014";"FC Groningen";"8674";"26";"800000";"AM";"Netherlands"
"Tobias Sana";"120560";"Sweden";"2012";"Ajax";"8593";"23";"600000";"LW";"Netherlands"
"Tobias Sippel";"37678";"Germany";"2015";"Borussia Mönchengladbach";"9788";"27";"400000";"GK";"Germany"
"Tobias Strobl";"303914";"Germany";"2013";"TSG 1899 Hoffenheim";"8226";"23";"2000000";"DM";"Germany"
"Toby Alderweireld";"160599";"Belgium";"2014";"Southampton";"8466";"25";"10000000";"CB";"England"
"Toby Alderweireld";"160599";"Belgium";"2015";"Tottenham Hotspur";"8586";"26";"10000000";"CB";"England"
"Tolga Cigerci";"212881";"Turkey";"2010";"VfL Wolfsburg";"8721";"18";"450000";"DM";"Germany"
"Tolga Cigerci";"212881";"Turkey";"2013";"Hertha BSC Berlin";"8177";"21";"450000";"DM";"Germany"
"Tom Beugelsdijk";"212370";"Netherlands";"2015";"ADO Den Haag";"10217";"25";"400000";"CB";"Netherlands"
"Tom Cleverley";"160713";"England";"2010";"Wigan Athletic";"8528";"21";"3000000";"CM";"England"
"Tom Cleverley";"160713";"England";"2014";"Aston Villa";"10252";"25";"3000000";"CM";"England"
"Tom Cleverley";"160713";"England";"2014";"Manchester United";"10260";"25";"3000000";"CM";"England"
"Tom Cleverley";"160713";"England";"2015";"Everton";"8668";"26";"3000000";"CM";"England"
"Tom Huddlestone";"24656";"England";"2013";"Hull City";"8667";"27";"350000";"DM";"England"
"Tom Trybull";"243828";"Germany";"2011";"SV Werder Bremen";"8697";"18";"1500000";"DM";"Germany"
"Tom van Weert";"160906";"Netherlands";"2014";"Excelsior";"10218";"24";"600000";"CF";"Netherlands"
"Tomas Dabo";"361749";"Guinea-Bissau";"2013";"SC Braga";"10264";"20";"150000";"RB";"Portugal"
"Tomas Kalas";"201934";"Czech Republic";"2011";"Vitesse";"8277";"18";"4500000";"CB";"Netherlands"
"Tomas Kalas";"201934";"Czech Republic";"2013";"Chelsea";"8455";"20";"4500000";"CB";"England"
"Tomas Micola";"69835";"Czech Republic";"2010";"Stade Brestois 29";"8521";"22";"100000";"AM";"France"
"Tomi Juric";"281206";"Australia";"2015";"Roda JC Kerkrade";"9803";"24";"500000";"CF";"Netherlands"
"Tommy Oar";"140445";"Australia";"2010";"FC Utrecht";"9908";"19";"500000";"LW";"Netherlands"
"Toni Gorupec";"340014";"Croatia";"2015";"Vitória Setúbal";"10238";"22";"300000";"RB";"Portugal"
"Toni Kroos";"95078";"Germany";"2010";"FC Bayern Munich";"9823";"20";"30000000";"CM";"Germany"
"Toni Kroos";"95078";"Germany";"2014";"Real Madrid CF";"8633";"24";"30000000";"CM";"Spain"
"Toni Sunjic";"143442";"Bosnia-Herzegovina";"2015";"VfB Stuttgart";"10269";"27";"700000";"CB";"Germany"
"Tonny Vilhena";"304000";"Netherlands";"2012";"Feyenoord";"10235";"17";"8000000";"CM";"Netherlands"
"Tony Jantschke";"114025";"Germany";"2009";"Borussia Mönchengladbach";"9788";"19";"1400000";"CB";"Germany"
"Tripy Makonda";"145066";"France";"2011";"Stade Brestois 29";"8521";"21";"50000";"LB";"France"
"Tsepo Masilela";"111994";"South Africa";"2011";"Getafe CF";"8305";"26";"75000";"LB";"Spain"
"Tunay Torun";"102301";"Turkey";"2011";"Hertha BSC Berlin";"8177";"21";"300000";"RW";"Germany"
"Tunay Torun";"102301";"Turkey";"2012";"VfB Stuttgart";"10269";"22";"300000";"RW";"Germany"
"Tyler Blackett";"501040";"England";"2014";"Manchester United";"10260";"20";"1000000";"LB";"England"
"Tyronne Ebuehi";"561844";"Nigeria";"2014";"ADO Den Haag";"10217";"19";"900000";"RB";"Netherlands"
"Uffe Bech";"204169";"Denmark";"2015";"Hannover 96";"9904";"22";"150000";"RW";"Germany"
"Ukra";"40955";"Portugal";"2010";"FC Porto";"9773";"22";"250000";"RW";"Portugal"
"Ukra";"40955";"Portugal";"2012";"Rio Ave FC";"7841";"24";"250000";"RW";"Portugal"
"Ukra";"40955";"Portugal";"2013";"Rio Ave FC";"7841";"25";"250000";"RW";"Portugal"
"Ulisses Garcia";"520979";"Switzerland";"2015";"SV Werder Bremen";"8697";"19";"2000000";"LB";"Germany"
"Ulysse Diallo";"466892";"Mali";"2014";"FC Arouca";"158085";"22";"150000";"CF";"Portugal"
"Ulysse Diallo";"466892";"Mali";"2015";"CS Marítimo";"10212";"23";"150000";"CF";"Portugal"
"Umar Sadiq";"590494";"Nigeria";"2015";"Roma";"8686";"18";"18000000";"CF";"Italy"
"Uros Cosic";"184770";"Serbia";"2012";"Pescara";"9878";"20";"400000";"CB";"Italy"
"Vadis Odjidja-Ofoe";"38366";"Belgium";"2015";"Norwich City";"9850";"26";"2000000";"CM";"England"
"Valdet Rama";"71563";"Albania";"2009";"Hannover 96";"9904";"22";"175000";"LW";"Germany"
"Valdo";"33872";"Cape Verde";"2009";"Málaga CF";"9864";"28";"50000";"RW";"Spain"
"Valdo";"33872";"Cape Verde";"2010";"Levante UD";"8581";"29";"50000";"RW";"Spain"
"Valdo";"33872";"Cape Verde";"2012";"Levante UD";"8581";"31";"50000";"RW";"Spain"
"Valentin Belon";"563068";"France";"2014";"RC Lens";"8588";"19";"150000";"GK";"France"
"Valentin Eysseric";"237631";"France";"2012";"OGC Nice";"9831";"20";"1200000";"AM";"France"
"Valentin Eysseric";"237631";"France";"2015";"AS Saint-Étienne";"9853";"23";"1200000";"AM";"France"
"Valentin Roberge";"150833";"France";"2010";"CS Marítimo";"10212";"23";"400000";"CB";"Portugal"
"Valentin Roberge";"150833";"France";"2013";"Sunderland";"8472";"26";"400000";"CB";"England"
"Valentin Stocker";"91984";"Switzerland";"2014";"Hertha BSC Berlin";"8177";"25";"600000";"RM";"Germany"
"Valeri Bojinov";"24499";"Bulgaria";"2009";"Parma";"10167";"23";"150000";"CF";"Italy"
"Valeri Bojinov";"24499";"Bulgaria";"2010";"Parma";"10167";"24";"150000";"CF";"Italy"
"Valeri Bojinov";"24499";"Bulgaria";"2011";"Sporting CP";"9768";"25";"150000";"CF";"Portugal"
"Valerio Verre";"282438";"Italy";"2012";"Siena";"8551";"18";"3500000";"CM";"Italy"
"Valmir Berisha";"520341";"Sweden";"2015";"SC Cambuur";"7788";"19";"200000";"CF";"Netherlands"
"Valon Behrami";"30966";"Switzerland";"2012";"Napoli";"9875";"27";"400000";"DM";"Italy"
"Valon Behrami";"30966";"Switzerland";"2014";"Hamburger SV";"9790";"29";"400000";"DM";"Germany"
"Valon Behrami";"30966";"Switzerland";"2015";"Watford";"9817";"30";"400000";"DM";"England"
"Varela";"445907";"Spain";"2015";"Real Betis Balompié";"8603";"21";"400000";"LB";"Spain"
"Vasco Regini";"163918";"Italy";"2013";"Sampdoria";"9882";"23";"400000";"LB";"Italy"
"Vasco Rocha";"470362";"Portugal";"2014";"FC Paços de Ferreira";"6403";"25";"100000";"CM";"Portugal"
"Vasilios Pliatsikas";"39462";"Greece";"2009";"FC Schalke 04";"10189";"21";"200000";"CB";"Germany"
"Vegar Eggen Hedenstad";"108994";"Norway";"2012";"SC Freiburg";"8358";"21";"800000";"RB";"Germany"
"Verza";"38469";"Spain";"2015";"Levante UD";"8581";"29";"100000";"midfield";"Spain"
"Vicente Guaita";"109222";"Spain";"2010";"Valencia CF";"10267";"23";"2000000";"GK";"Spain"
"Vicente Guaita";"109222";"Spain";"2014";"Getafe CF";"8305";"27";"2000000";"GK";"Spain"
"Vicente Iborra";"111237";"Spain";"2013";"Sevilla FC";"8302";"25";"3000000";"CM";"Spain"
"Victor Andrade";"321587";"Brazil";"2015";"SL Benfica";"9772";"20";"400000";"LW";"Portugal"
"Victor Moses";"106228";"Nigeria";"2012";"Chelsea";"8455";"22";"6500000";"RM";"England"
"Victor Moses";"106228";"Nigeria";"2013";"Liverpool";"8650";"23";"6500000";"RM";"England"
"Victor Moses";"106228";"Nigeria";"2014";"Stoke City";"10194";"24";"6500000";"RM";"England"
"Victor Moses";"106228";"Nigeria";"2015";"West Ham United";"8654";"25";"6500000";"RM";"England"
"Victor Wanyama";"166676";"Kenya";"2013";"Southampton";"8466";"22";"5000000";"DM";"England"
"Vid Belec";"181911";"Slovenia";"2015";"Carpi";"208931";"25";"800000";"GK";"Italy"
"Viktor Fischer";"266526";"Denmark";"2012";"Ajax";"8593";"18";"2500000";"LW";"Netherlands"
"Vincent Aboubakar";"202443";"Cameroon";"2010";"Valenciennes FC";"9873";"18";"10000000";"CF";"France"
"Vincent Aboubakar";"202443";"Cameroon";"2013";"FC Lorient";"8689";"21";"10000000";"CF";"France"
"Vincent Janssen";"467022";"Netherlands";"2015";"AZ";"10229";"21";"4000000";"CF";"Netherlands"
"Vincent Koziello";"574633";"France";"2015";"OGC Nice";"9831";"20";"700000";"CM";"France"
"Vincent Le Goff";"188467";"France";"2014";"FC Lorient";"8689";"25";"1200000";"LB";"France"
"Vinicius";"45307";"Brazil";"2012";"Moreirense FC";"8348";"26";"150000";"CM";"Portugal"
"Virgil van Dijk";"209405";"Netherlands";"2015";"Southampton";"8466";"24";"55000000";"CB";"England"
"Vito Mannone";"37233";"Italy";"2013";"Sunderland";"8472";"25";"800000";"GK";"England"
"Vito Wormgoor";"109647";"Netherlands";"2010";"De Graafschap";"8526";"22";"500000";"CB";"Netherlands"
"Vito Wormgoor";"109647";"Netherlands";"2012";"ADO Den Haag";"10217";"24";"500000";"CB";"Netherlands"
"Vitolo";"213805";"Spain";"2013";"Sevilla FC";"8302";"24";"4000000";"LW";"Spain"
"Vlad Chiriches";"177837";"Romania";"2013";"Tottenham Hotspur";"8586";"24";"3500000";"CB";"England"
"Vlad Chiriches";"177837";"Romania";"2015";"Napoli";"9875";"26";"3500000";"CB";"Italy"
"Vladimir Darida";"196311";"Czech Republic";"2013";"SC Freiburg";"8358";"23";"3500000";"CM";"Germany"
"Vladimir Koman";"72371";"Hungary";"2009";"Bari";"9976";"20";"250000";"AM";"Italy"
"Vladimir Weiss";"163199";"Slovakia";"2011";"RCD Espanyol";"8558";"22";"800000";"LW";"Spain"
"Vladimir Weiss";"163199";"Slovakia";"2012";"Pescara";"9878";"23";"800000";"LW";"Italy"
"Vurnon Anita";"109652";"Curacao";"2012";"Newcastle United";"10261";"23";"450000";"DM";"England"
"Wagner";"301807";"Brazil";"2015";"Tondela";"188163";"28";"75000";"LM";"Portugal"
